cell_id,cell
457,H07_64
458,H07_71
459,H07_78
460,H07_25
461,H07_33
462,H07_48
463,H07_10
464,H07_47
465,H07_58
466,H07_45
467,H07_89
468,H07_38
469,H07_29
470,H07_62
471,H07_22
472,H07_19
473,H07_73
474,H07_66
475,H07_44
476,H07_68
477,H07_43
478,H07_72
479,H07_93
480,H07_56
481,H07_57
482,H07_40
483,H07_41
484,H07_92
485,H07_46
486,H07_52
487,H07_94
488,H07_37
489,H07_82
490,H07_50
491,H07_36
492,H07_85
493,H07_75
494,H07_76
495,H07_80
496,H07_69
497,H07_109
498,H07_96
499,H07_63
500,H07_67
501,H07_95
502,H07_110
503,H07_104
504,H07_118
505,H07_90
506,H07_70
507,H07_106
508,H07_111
509,H07_116
510,H07_86
511,H07_60
512,H07_129
513,H07_123
514,H07_107
515,H07_105
516,H07_125
517,H07_128
518,H07_99
519,H07_119
520,H07_114
521,H07_127
522,H07_113
523,H07_145
524,H07_122
525,H07_150
526,H07_121
527,H07_124
528,H07_162
529,H07_156
530,H07_139
531,H07_138
532,H07_130
533,H07_147
534,H07_171
535,H07_164
536,H07_160
537,H07_133
538,H07_154
539,H07_149
540,H07_135
541,H07_131
542,H07_142
543,H07_174
544,H07_187
545,H07_163
546,H07_158
547,H07_153
548,H07_146
549,H07_152
550,H07_159
551,H07_170
552,H07_157
553,H07_179
554,H07_161
555,H07_155
556,H07_172
557,H07_186
558,H07_168
559,H07_180
560,H07_137
561,H07_181
562,H07_148
563,H07_204
564,H07_169
565,H07_193
566,H07_189
567,H07_199
568,H07_184
569,H07_175
570,H07_195
571,H07_197
572,H07_194
573,H07_192
574,H07_190
575,H07_183
576,H07_198
577,H07_203
578,H07_205
579,H07_201
580,H07_214
581,H07_211
582,H07_218
583,H07_212
584,H07_188
585,H07_216
586,I10_0
587,I10_2
588,I10_4
589,I10_6
590,I10_7
591,I10_13
592,I10_29
593,I10_1
594,I10_5
595,I10_11
596,I10_18
597,I10_16
598,I10_21
599,I10_17
600,I10_9
601,I10_24
602,I10_31
603,I10_8
604,I10_26
605,I10_33
606,I10_28
607,I10_3
608,I10_32
609,I10_35
610,I10_37
611,I10_38
612,I10_30
613,I10_36
614,I10_48
615,I10_53
616,I10_40
617,I10_49
618,I10_58
619,I10_51
620,I10_56
621,I10_57
622,I10_46
623,I10_43
624,I10_59
625,I10_50
626,I10_61
627,I10_60
628,I10_72
629,I10_71
630,I10_80
631,I10_77
632,I10_76
633,I10_82
634,I10_78
635,I10_91
636,I10_73
637,I10_90
638,I10_70
639,I10_84
640,I10_102
641,F08_48
642,F08_61
643,F08_52
644,F08_0
645,F08_35
646,F08_42
647,F08_37
648,F08_39
649,F08_44
650,F08_41
651,F08_32
652,F08_33
653,F08_38
654,F08_55
655,F08_51
656,F08_31
657,F08_49
658,F08_43
659,F08_15
660,F08_28
661,F08_22
662,F08_47
663,F08_40
664,F08_60
665,F08_68
666,F08_66
667,F08_71
668,F08_25
669,F08_78
670,F08_84
671,F08_27
672,F08_90
673,F08_79
674,F08_85
675,F08_83
676,F08_92
677,F08_82
678,F08_94
679,F08_96
680,F08_87
681,F08_104
682,F08_93
683,F08_74
684,F08_95
685,F08_98
686,F08_107
687,F08_105
688,F08_109
689,F08_112
690,F08_122
691,F08_126
692,G09_19
693,G09_15
694,G09_6
695,G09_9
696,G09_0
697,G09_18
698,G09_14
699,G09_10
700,G09_16
701,G09_13
702,G09_17
703,G09_80
704,G09_8
705,G09_5
706,G09_26
707,G09_3
708,G09_21
709,G09_23
710,G09_45
711,G09_58
712,G09_20
713,G09_51
714,G09_1
715,G09_12
716,G09_71
717,G09_7
718,G09_57
719,G09_63
720,G09_24
721,G09_81
722,G09_79
723,G09_113
724,G09_133
725,G09_142
726,G09_115
727,G09_116
728,G09_146
729,G09_114
730,G09_155
731,G09_168
732,G09_143
733,G09_169
734,G09_144
735,G09_140
736,G09_158
737,G09_164
738,G09_151
739,G09_156
740,G09_150
741,G09_153
742,G09_154
743,G09_163
744,G09_162
745,G09_167
746,G09_165
747,G09_172
748,G09_171
749,G09_174
750,G09_176
751,G09_175
752,G09_177
753,G09_197
754,G09_208
755,G09_243
756,G09_149
757,G09_228
758,G09_251
759,G09_254
760,G09_278
761,I07_0
762,I07_20
763,I07_10
764,I07_9
765,I07_5
766,I07_32
767,I07_12
768,I07_17
769,I07_23
770,I07_8
771,I07_15
772,I07_26
773,I07_31
774,I07_14
775,I07_24
776,I07_25
777,I07_16
778,I07_39
779,I07_47
780,I07_58
781,I07_60
782,I07_64
783,I07_59
784,I07_42
785,I07_65
786,I07_40
787,I07_46
788,I07_67
789,I07_55
790,I07_72
791,I07_74
792,I07_88
793,G08_18
794,G08_15
795,G08_63
796,G08_70
797,G08_50
798,G08_67
799,G08_84
800,G08_39
801,G08_45
802,G08_42
803,G08_22
804,G08_43
805,G08_90
806,G08_89
807,G08_0
808,G08_75
809,G08_47
810,G08_35
811,G08_98
812,G08_103
813,G08_68
814,G08_105
815,G08_28
816,G08_34
817,G08_21
818,G08_33
819,G08_46
820,G08_81
821,G08_31
822,G08_101
823,G08_8
824,G08_10
825,G08_20
826,G08_64
827,G08_54
828,G08_122
829,G08_56
830,G08_26
831,G08_95
832,G08_55
833,G08_14
834,G08_44
835,G08_60
836,G08_76
837,G08_109
838,G08_132
839,G08_6
840,G08_72
841,G08_78
842,G08_51
843,G08_32
844,G08_69
845,G08_16
846,G08_92
847,G08_131
848,G08_58
849,G08_13
850,G08_11
851,G08_24
852,G08_7
853,G08_88
854,G08_94
855,G08_118
856,G08_106
857,G08_99
858,G08_102
859,G08_40
860,G08_1
861,G08_96
862,G08_12
863,G08_83
864,G08_133
865,G08_41
866,G08_107
867,G08_114
868,G08_65
869,G08_29
870,G08_66
871,G08_49
872,G08_61
873,G08_116
874,G08_134
875,G08_86
876,G08_139
877,G08_74
878,G08_17
879,G08_59
880,G08_140
881,G08_30
882,G08_27
883,G08_111
884,G08_135
885,G08_128
886,G08_125
887,G08_136
888,G08_129
889,G08_146
890,G08_57
891,G08_148
892,G08_130
893,G08_124
894,G08_144
895,G08_159
896,G08_147
897,G08_150
898,G08_153
899,G08_151
900,G08_152
901,G08_141
902,G08_164
903,G08_158
904,G08_149
905,G08_155
906,G08_165
907,G08_161
908,G08_163
909,G08_162
910,G08_175
911,G08_169
912,G08_166
913,G08_170
914,G08_167
915,G08_156
916,G08_184
917,G08_172
918,G08_173
919,G08_171
920,G08_181
921,G08_190
922,G08_189
923,G08_176
924,G08_177
925,G08_194
926,G08_196
927,G08_193
928,G08_204
929,G08_185
930,G08_186
931,G08_187
932,G08_203
933,G08_192
934,G08_216
935,G08_213
936,G08_197
937,G08_195
938,G08_201
939,G08_218
940,G08_222
941,G08_202
942,G08_217
943,G08_191
944,G08_208
945,G08_199
946,G08_211
947,G08_220
948,G08_200
949,G08_242
950,G08_235
951,G08_210
952,G08_227
953,G08_212
954,G08_234
955,G08_221
956,G08_228
957,G08_206
958,G08_226
959,G08_241
960,G08_247
961,G08_237
962,G08_264
963,G08_207
964,G08_245
965,G08_224
966,G08_225
967,G08_254
968,G08_248
969,G08_236
970,G08_259
971,G08_238
972,G08_249
973,G08_239
974,G08_230
975,G08_223
976,G08_240
977,G08_219
978,G08_246
979,G08_243
980,G08_253
981,G08_252
982,G08_251
983,G08_272
984,G08_256
985,G08_266
986,G08_267
987,G08_244
988,G08_262
989,G08_260
990,G08_263
991,G08_274
992,G08_273
993,G08_284
994,G08_277
995,G08_282
996,G08_258
997,G08_285
998,G08_296
999,G08_278
1000,G08_280
1001,G08_297
1002,G08_276
1003,G08_288
1004,G08_281
1005,G08_232
1006,G08_293
1007,G08_279
1008,G08_283
1009,K06_0
1010,K06_17
1011,K06_14
1012,K06_11
1013,K06_4
1014,K06_13
1015,K06_6
1016,K06_8
1017,K06_15
1018,K06_9
1019,K06_41
1020,K06_28
1021,K06_25
1022,K06_27
1023,K06_43
1024,K06_23
1025,K06_19
1026,K06_42
1027,K06_32
1028,K06_39
1029,K06_57
1030,K06_71
1031,K06_38
1032,K06_37
1033,K06_18
1034,K06_47
1035,K06_59
1036,K06_36
1037,K06_45
1038,K06_40
1039,K06_65
1040,K06_31
1041,K06_66
1042,K06_52
1043,K06_72
1044,K06_76
1045,K06_77
1046,K06_74
1047,K06_54
1048,K06_48
1049,K06_70
1050,K06_53
1051,K06_98
1052,K06_88
1053,K06_55
1054,K06_60
1055,K06_58
1056,K06_83
1057,K06_84
1058,K06_69
1059,K06_92
1060,K06_75
1061,K06_80
1062,K06_68
1063,K06_97
1064,K06_90
1065,K06_64
1066,K06_91
1067,K06_87
1068,K06_99
1069,K06_82
1070,K06_81
1071,K06_93
1072,K06_100
1073,K06_78
1074,K06_85
1075,K06_104
1076,K06_94
1077,K06_101
1078,K06_89
1079,K06_128
1080,K06_113
1081,K06_73
1082,K06_125
1083,K06_111
1084,K06_114
1085,K06_96
1086,K06_102
1087,K06_124
1088,K06_112
1089,K06_103
1090,K06_108
1091,K06_143
1092,K06_115
1093,K06_130
1094,K06_122
1095,K06_110
1096,K06_126
1097,K06_117
1098,K06_120
1099,K06_135
1100,K06_140
1101,K06_138
1102,K06_148
1103,K06_118
1104,K06_131
1105,K06_187
1106,K06_139
1107,K06_159
1108,K06_165
1109,K06_153
1110,K06_172
1111,K06_137
1112,K06_179
1113,K06_134
1114,K06_147
1115,K06_145
1116,K06_155
1117,K06_133
1118,K06_144
1119,K06_142
1120,K06_141
1121,K06_50
1122,K06_163
1123,K06_151
1124,K06_150
1125,K06_149
1126,K06_156
1127,K06_167
1128,K06_169
1129,K06_174
1130,K06_175
1131,K06_181
1132,K06_183
1133,K06_158
1134,K06_157
1135,K06_173
1136,K06_177
1137,K06_189
1138,K06_161
1139,K06_162
1140,K06_160
1141,K06_171
1142,K06_164
1143,K06_170
1144,K06_195
1145,K06_182
1146,K06_166
1147,K06_205
1148,K06_194
1149,K06_168
1150,K06_191
1151,K06_178
1152,K06_190
1153,K06_198
1154,K06_200
1155,K06_188
1156,K06_176
1157,K06_185
1158,K06_193
1159,K06_204
1160,K06_199
1161,K06_212
1162,K06_209
1163,K06_184
1164,K06_222
1165,K06_214
1166,K06_203
1167,K06_221
1168,K06_225
1169,K06_227
1170,K06_224
1171,K06_220
1172,K06_223
1173,K06_206
1174,K06_207
1175,K06_211
1176,K06_219
1177,K06_230
1178,K06_213
1179,K06_226
1180,K06_236
1181,K06_232
1182,I09_11
1183,I09_36
1184,I09_0
1185,I09_29
1186,I09_45
1187,I09_65
1188,I09_24
1189,I09_50
1190,I09_13
1191,I09_14
1192,I09_76
1193,I09_60
1194,I09_2
1195,I09_37
1196,I09_53
1197,I09_8
1198,I09_40
1199,I09_20
1200,I09_61
1201,I09_12
1202,I09_38
1203,I09_47
1204,I09_21
1205,I09_39
1206,I09_7
1207,I09_31
1208,I09_27
1209,I09_51
1210,I09_33
1211,I09_1
1212,I09_25
1213,I09_26
1214,I09_48
1215,I09_41
1216,I09_34
1217,I09_44
1218,I09_6
1219,I09_35
1220,I09_72
1221,I09_42
1222,I09_18
1223,I09_57
1224,I09_56
1225,I09_28
1226,I09_23
1227,I09_96
1228,I09_66
1229,I09_63
1230,I09_54
1231,I09_101
1232,I09_52
1233,I09_58
1234,I09_71
1235,I09_103
1236,I09_77
1237,I09_55
1238,I09_32
1239,I09_68
1240,I09_91
1241,I09_74
1242,I09_70
1243,I09_110
1244,I09_84
1245,I09_85
1246,I09_78
1247,I09_82
1248,I09_92
1249,I09_120
1250,I09_86
1251,I09_105
1252,I09_93
1253,I09_90
1254,I09_97
1255,I09_109
1256,I09_100
1257,I09_115
1258,I09_134
1259,I09_107
1260,I09_104
1261,I09_126
1262,I09_106
1263,I09_132
1264,I09_98
1265,I09_117
1266,I09_118
1267,I09_122
1268,I09_108
1269,I09_114
1270,I09_128
1271,I09_129
1272,I09_125
1273,I09_143
1274,I09_127
1275,I09_140
1276,I09_136
1277,I09_135
1278,I09_137
1279,I09_139
1280,I09_153
1281,I09_138
1282,I09_166
1283,I09_146
1284,I09_154
1285,I09_145
1286,I09_160
1287,I09_158
1288,I09_142
1289,I09_164
1290,I09_147
1291,I09_167
1292,I09_155
1293,I09_152
1294,I09_156
1295,I09_169
1296,I09_163
1297,I09_170
1298,I09_176
1299,I09_168
1300,I09_186
1301,I09_151
1302,I09_177
1303,I09_185
1304,I09_141
1305,I09_194
1306,I09_172
1307,I09_190
1308,I09_173
1309,I09_180
1310,I09_201
1311,I09_179
1312,I09_178
1313,I09_189
1314,I09_183
1315,I09_203
1316,I09_197
1317,I09_198
1318,I09_195
1319,I09_196
1320,I09_204
1321,I09_217
1322,I09_199
1323,I09_213
1324,I09_171
1325,I09_187
1326,I09_218
1327,I09_231
1328,I09_200
1329,I09_207
1330,I09_202
1331,I09_227
1332,I09_212
1333,I09_234
1334,I09_214
1335,I09_233
1336,I09_215
1337,I09_223
1338,I09_229
1339,I09_219
1340,I09_225
1341,I09_222
1342,I09_238
1343,I09_150
1344,I09_240
1345,I09_236
1346,H09_43
1347,H09_29
1348,H09_8
1349,H09_30
1350,H09_49
1351,H09_33
1352,H09_27
1353,H09_47
1354,H09_53
1355,H09_50
1356,H09_21
1357,H09_12
1358,H09_36
1359,H09_5
1360,H09_14
1361,H09_16
1362,H09_57
1363,H09_55
1364,H09_51
1365,H09_64
1366,H09_26
1367,H09_18
1368,H09_25
1369,H09_24
1370,H09_7
1371,H09_41
1372,H09_58
1373,H09_6
1374,H09_10
1375,H09_42
1376,H09_35
1377,H09_71
1378,H09_45
1379,H09_13
1380,H09_59
1381,H09_31
1382,H09_3
1383,H09_67
1384,H09_39
1385,H09_48
1386,H09_56
1387,H09_44
1388,H09_70
1389,H09_19
1390,H09_81
1391,H09_23
1392,H09_1
1393,H09_77
1394,H09_76
1395,H09_83
1396,H09_84
1397,H09_72
1398,H09_86
1399,H09_107
1400,H09_90
1401,H09_82
1402,H09_89
1403,H09_91
1404,H09_85
1405,H09_101
1406,H09_87
1407,H09_100
1408,H09_93
1409,H09_92
1410,H09_114
1411,H09_102
1412,H09_96
1413,H09_103
1414,H09_99
1415,H09_109
1416,H09_106
1417,H09_117
1418,H09_110
1419,H09_112
1420,H09_122
1421,H09_120
1422,H09_126
1423,H09_128
1424,H09_129
1425,H09_123
1426,H09_125
1427,H09_133
1428,H09_119
1429,H09_118
1430,H09_131
1431,H09_127
1432,H09_134
1433,H09_121
1434,H09_132
1435,H09_138
1436,H09_136
1437,H09_140
