point_id,cell_id,cell_type
1065,23,OPC-Oligo
1066,2,unassigned
1067,16,OPC-Oligo
1068,12,Immune
1069,39,unassigned
1070,19,unassigned
1071,20,Immune
1072,2,unassigned
1073,12,Immune
1074,3,Excitatory_Neuron
1075,10,Immune
1076,1,Immune
1077,2,unassigned
1078,3,Excitatory_Neuron
1079,2,unassigned
1080,30,unassigned
1081,2,unassigned
1082,27,Immune
1083,3,Excitatory_Neuron
1084,5,Immune
1085,2,unassigned
1086,3,Excitatory_Neuron
1087,32,unassigned
1088,2,unassigned
1089,33,Excitatory_Neuron
1090,13,Immune
1091,17,Immune
1092,13,Immune
1093,13,Immune
1094,13,Immune
1095,11,Immune
1096,2,unassigned
1097,12,Immune
1098,20,Immune
1099,12,Immune
1100,3,Excitatory_Neuron
1101,2,unassigned
1102,1,Immune
1103,1,Immune
1104,2,unassigned
1105,27,Immune
1106,40,unassigned
1107,27,Immune
1108,3,Excitatory_Neuron
1109,2,unassigned
1110,38,Excitatory_Neuron
1111,37,unassigned
1112,17,Immune
1113,34,Astro-Epen
1114,13,Immune
1115,17,Immune
1116,13,Immune
1117,13,Immune
1118,7,unassigned
1119,2,unassigned
1120,11,Immune
1121,2,unassigned
1122,12,Immune
1123,12,Immune
1124,3,Excitatory_Neuron
1125,5,Immune
1126,12,Immune
1127,10,Immune
1128,5,Immune
1129,5,Immune
1130,3,Excitatory_Neuron
1131,2,unassigned
1132,5,Immune
1133,2,unassigned
1134,24,OPC-Oligo
1135,17,Immune
1136,34,Astro-Epen
1137,23,OPC-Oligo
1138,13,Immune
1139,21,unassigned
1140,11,Immune
1141,11,Immune
1142,11,Immune
1143,16,OPC-Oligo
1144,22,Immune
1145,12,Immune
1146,22,Immune
1147,2,unassigned
1148,3,Excitatory_Neuron
1149,3,Excitatory_Neuron
1150,3,Excitatory_Neuron
1151,40,unassigned
1152,2,unassigned
1153,29,unassigned
1154,29,unassigned
1155,2,unassigned
1156,37,unassigned
1157,13,Immune
1158,13,Immune
1159,13,Immune
1160,11,Immune
1161,16,OPC-Oligo
1162,7,unassigned
1163,20,Immune
1164,2,unassigned
1165,1,Immune
1166,1,Immune
1167,1,Immune
1168,10,Immune
1169,10,Immune
1170,5,Immune
1171,4,Astro-Epen
1172,27,Immune
1173,2,unassigned
1174,17,Immune
1175,17,Immune
1176,34,Astro-Epen
1177,2,unassigned
1178,17,Immune
1179,11,Immune
1180,28,unassigned
1181,2,unassigned
1182,20,Immune
1183,2,unassigned
1184,12,Immune
1185,2,unassigned
1186,16,OPC-Oligo
1187,3,Excitatory_Neuron
1188,22,Immune
1189,5,Immune
1190,1,Immune
1191,5,Immune
1192,2,unassigned
1193,2,unassigned
1194,27,Immune
1195,5,Immune
1196,3,Excitatory_Neuron
1197,24,OPC-Oligo
1198,5,Immune
1199,2,unassigned
1200,41,Excitatory_Neuron
1201,33,Excitatory_Neuron
1202,33,Excitatory_Neuron
1203,13,Immune
1204,2,unassigned
1205,16,OPC-Oligo
1206,12,Immune
1207,20,Immune
1208,16,OPC-Oligo
1209,12,Immune
1210,3,Excitatory_Neuron
1211,10,Immune
1212,3,Excitatory_Neuron
1213,5,Immune
1214,5,Immune
1215,3,Excitatory_Neuron
1216,5,Immune
1217,27,Immune
1218,29,unassigned
1219,33,Excitatory_Neuron
1220,42,unassigned
1221,29,unassigned
1222,13,Immune
1223,17,Immune
1224,17,Immune
1225,17,Immune
1226,2,unassigned
1227,22,Immune
1228,39,unassigned
1229,20,Immune
1230,11,Immune
1231,15,OPC-Oligo
1232,2,unassigned
1233,22,Immune
1234,3,Excitatory_Neuron
1235,1,Immune
1236,3,Excitatory_Neuron
1237,3,Excitatory_Neuron
1238,27,Immune
1239,2,unassigned
1240,2,unassigned
1241,2,unassigned
1242,24,OPC-Oligo
1243,34,Astro-Epen
1244,33,Excitatory_Neuron
1245,12,Immune
1246,2,unassigned
1247,12,Immune
1248,13,Immune
1249,10,Immune
1250,2,unassigned
1251,16,OPC-Oligo
1252,12,Immune
1253,15,OPC-Oligo
1254,2,unassigned
1255,12,Immune
1256,12,Immune
1257,10,Immune
1258,2,unassigned
1259,16,OPC-Oligo
1260,1,Immune
1261,3,Excitatory_Neuron
1262,3,Excitatory_Neuron
1263,3,Excitatory_Neuron
1264,24,OPC-Oligo
1265,3,Excitatory_Neuron
1266,12,Immune
1267,17,Immune
1268,13,Immune
1269,17,Immune
1270,33,Excitatory_Neuron
1271,34,Astro-Epen
1272,23,OPC-Oligo
1273,13,Immune
1274,17,Immune
1275,17,Immune
1276,23,OPC-Oligo
1277,23,OPC-Oligo
1278,43,unassigned
1279,20,Immune
1280,2,unassigned
1281,2,unassigned
1282,7,unassigned
1283,12,Immune
1284,5,Immune
1285,15,OPC-Oligo
1286,22,Immune
1287,3,Excitatory_Neuron
1288,10,Immune
1289,1,Immune
1290,2,unassigned
1291,30,unassigned
1292,5,Immune
1293,3,Excitatory_Neuron
1294,44,unassigned
1295,38,Excitatory_Neuron
1296,17,Immune
1297,17,Immune
1298,23,OPC-Oligo
1299,13,Immune
1300,13,Immune
1301,16,OPC-Oligo
1302,7,unassigned
1303,15,OPC-Oligo
1304,16,OPC-Oligo
1305,12,Immune
1306,15,OPC-Oligo
1307,2,unassigned
1308,2,unassigned
1309,27,Immune
1310,5,Immune
1311,4,Astro-Epen
1312,17,Immune
1313,42,unassigned
1314,28,unassigned
1315,13,Immune
1316,28,unassigned
1317,23,OPC-Oligo
1318,15,OPC-Oligo
1319,3,Excitatory_Neuron
1320,3,Excitatory_Neuron
1321,3,Excitatory_Neuron
1322,5,Immune
1323,17,Immune
1324,17,Immune
