point_id,cell_id,cell_type
211038,1403,unassigned
211039,2834,Excitatory_Neuron
211040,2834,Excitatory_Neuron
211041,1403,unassigned
211042,2833,OPC-Oligo
211043,1403,unassigned
211044,1403,unassigned
211045,1403,unassigned
211046,1403,unassigned
211047,2838,Astro-Epen
211048,2832,unassigned
211049,2838,Astro-Epen
211050,1403,unassigned
211051,1403,unassigned
211052,1403,unassigned
211053,2838,Astro-Epen
211054,1403,unassigned
211055,1403,unassigned
211056,1403,unassigned
211057,2840,unassigned
211058,1403,unassigned
211059,1403,unassigned
211060,1403,unassigned
211061,1403,unassigned
211062,2834,Excitatory_Neuron
211063,2833,OPC-Oligo
211064,1403,unassigned
211065,1403,unassigned
211066,1403,unassigned
211067,1403,unassigned
211068,2834,Excitatory_Neuron
211069,1403,unassigned
211070,2852,unassigned
211071,1403,unassigned
211072,1403,unassigned
211073,1403,unassigned
211074,1403,unassigned
211075,1403,unassigned
211076,2838,Astro-Epen
211077,2838,Astro-Epen
211078,2838,Astro-Epen
211079,2838,Astro-Epen
211080,1403,unassigned
211081,1403,unassigned
211082,1403,unassigned
211083,1403,unassigned
211084,1403,unassigned
211085,1403,unassigned
211086,2836,unassigned
211087,2833,OPC-Oligo
211088,2838,Astro-Epen
211089,1403,unassigned
211090,1403,unassigned
211091,1403,unassigned
211092,2838,Astro-Epen
211093,2833,OPC-Oligo
211094,1403,unassigned
211095,1403,unassigned
211096,1403,unassigned
211097,1403,unassigned
211098,1403,unassigned
211099,1403,unassigned
211100,2838,Astro-Epen
211101,1403,unassigned
211102,2833,OPC-Oligo
211103,1403,unassigned
211104,1403,unassigned
211105,1403,unassigned
211106,1403,unassigned
211107,2838,Astro-Epen
211108,2833,OPC-Oligo
211109,1403,unassigned
211110,2840,unassigned
211111,1403,unassigned
211112,1403,unassigned
211113,2850,unassigned
211114,2836,unassigned
211115,2836,unassigned
211116,2834,Excitatory_Neuron
211117,1403,unassigned
211118,2840,unassigned
211119,1403,unassigned
211120,1403,unassigned
211121,1403,unassigned
211122,2834,Excitatory_Neuron
211123,1403,unassigned
211124,1403,unassigned
211125,1403,unassigned
211126,2840,unassigned
211127,2840,unassigned
211128,2836,unassigned
211129,1403,unassigned
211130,1403,unassigned
211131,1403,unassigned
211132,1403,unassigned
211133,1403,unassigned
